 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:cell body:1,459.447,82.169,78.813,22.254,0.000,422.000,37752.495,50.000,730404.000,0.000
2,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:nucleus:1,104.253,193.480,80.969,153.553,37.000,422.000,20170.907,190.000,390250.000,0.000
3,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:cytoplasm:1,355.194,49.499,37.505,18.498,0.000,287.000,17581.588,37.000,340154.000,0.000
4,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:dendrite 1:1,4.910,19.124,7.966,14.889,6.663,44.607,93.905,16.793,1816.799,21.439
5,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:dendrite 1 background:1,4.910,5.544,3.075,2.050,0.761,18.607,27.223,4.963,526.691,21.439
6,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:dendrite 2:1,3.205,21.613,7.090,21.763,5.941,42.931,69.260,21.587,1339.977,14.103
7,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:dendrite 2 background:1,3.205,6.946,2.943,5.525,2.047,16.293,22.260,6.815,430.660,14.103
8,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:dendrite 3:1,3.928,16.983,6.615,15.941,5.663,42.462,66.711,15.959,1290.672,17.215
9,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:dendrite 3 background:1,3.928,7.060,3.658,4.995,1.764,20.355,27.732,6.108,536.544,17.215
10,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:AIS:1,4.393,55.825,25.430,47.281,18.906,175.122,245.262,50.099,4745.119,19.322
11,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:AIS background:1,4.393,10.569,9.151,10.750,2.349,59.703,46.434,8.401,898.358,19.322
12,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:axon:1,20.468,34.524,16.108,24.449,5.265,106.524,706.634,31.139,13671.361,90.064
13,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:axon background:1,20.468,9.058,4.320,9.114,1.200,26.059,185.402,8.450,3586.999,90.064
14,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:growth cone:1,20.106,20.144,10.609,19.049,3.000,86.000,405.020,19.000,7836.000,0.000
15,SUM_ccae080d-ba9c-4bc6-950d-37dcc8dc06e6.tif:growth cone background:1,20.106,7.396,4.818,6.047,0.000,24.000,148.704,6.000,2877.000,0.000
