 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_5515e5aa-7ff9-4b3b-b9c8-9bbd24922f73.tif:growth cone:1,17.625,251.029,103.188,199.119,26,613,4424.471,249,85601
2,SUM_5515e5aa-7ff9-4b3b-b9c8-9bbd24922f73.tif:growth cone background:1,17.625,167.721,122.430,89.262,27,533,2956.143,128,57193
