 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_753fecbd-b19f-48e6-b4e2-1920362e49ee.tif:growth cone:1,7.598,76.755,32.920,44.996,20,182,583.186,74,11283
2,SUM_753fecbd-b19f-48e6-b4e2-1920362e49ee.tif:growth cone background:1,7.598,33.401,12.662,29.123,5,74,253.784,32,4910
