 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:cell body:3,527.984,3446.326,1672.276,2306.480,386.000,7460.000,1819605.444,2869.000,35204219.000,0.000
2,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:nucleus:3,49.051,6819.101,392.410,7173.125,5732.000,7460.000,334484.393,6877.000,6471327.000,0.000
3,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:cytoplasm:3,478.933,3100.895,1335.167,2296.426,386.000,7040.000,1485121.051,2671.500,28732892.000,0.000
4,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:dendrite 1:3,7.443,1023.420,345.507,875.449,336.572,1812.000,7617.262,944.358,147372.483,32.636
5,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:dendrite 1 background:3,7.443,76.974,36.205,62.503,61.225,279.263,572.913,63.760,11084.240,32.636
6,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:dendrite 2:3,5.479,1488.860,230.807,1434.741,667.500,2208.000,8157.224,1480.237,157819.212,24.030
7,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:dendrite 2 background:3,5.479,98.169,65.226,86.462,61.469,535.417,537.854,82.655,10405.947,24.030
8,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:dendrite 3:3,6.719,1564.353,228.655,1591.816,944.818,1905.000,10511.398,1590.131,203365.826,29.363
9,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:dendrite 3 background:3,6.719,94.233,70.579,62.171,61.184,566.378,633.185,67.869,12250.330,29.363
10,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:AIS:3,6.202,1480.366,324.781,1104.062,751.935,2128.184,9181.909,1535.487,177643.968,27.107
11,SUM_e258bc08-1a3d-4ed4-a19a-d28a9bbc9342.tif:AIS background:3,6.202,111.875,41.227,132.280,63.650,363.979,693.899,113.775,13424.978,27.107
