 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:cell body:1,365.170,128.819,130.310,37.965,2.000,596.000,47040.726,69.000,910105.000,0.000
2,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:nucleus:1,99.291,310.410,113.659,264.086,16.000,596.000,30820.939,314.000,596298.000,0.000
3,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:cytoplasm:1,265.879,61.004,39.798,34.539,2.000,342.000,16219.787,52.000,313807.000,0.000
4,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:dendrite 1:1,1.396,63.628,18.453,45.759,38.216,103.667,88.797,60.601,1717.965,6.063
5,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:dendrite 1 background:1,1.396,7.792,3.209,4.336,3.540,13.018,10.874,6.842,210.386,6.063
6,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:dendrite 2:1,1.085,47.463,14.205,22.170,22.066,75.375,51.518,45.207,996.721,4.756
7,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:dendrite 2 background:1,1.085,7.143,3.321,1.026,1.000,14.512,7.753,6.456,150.007,4.756
8,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:dendrite 3:1,1.706,49.918,14.837,43.488,28.214,84.476,85.143,47.322,1647.284,7.391
9,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:dendrite 3 background:1,1.706,11.031,4.902,18.407,1.724,23.240,18.815,9.930,364.015,7.391
10,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:AIS:1,5.375,35.475,9.265,26.561,15.129,62.715,190.696,34.378,3689.419,23.480
11,SUM_100b7c7a-af44-4b9b-b36d-9767003e7bc9.tif:AIS background:1,5.375,7.287,3.813,4.618,0.270,18.977,39.170,6.361,757.831,23.480
