 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-GCA_3_soma.tif:cell body:1,272.391,52.543,38.901,9.000,4.000,228.000,14312.376,40.000,276904.000,0.000
2,MAX_DMSO-for-GCA_3_soma.tif:nucleus:1,62.800,102.846,21.231,95.000,46.000,222.000,6458.722,99.000,124958.000,0.000
3,MAX_DMSO-for-GCA_3_soma.tif:cytoplasm:1,209.591,37.471,29.090,9.000,4.000,228.000,7853.654,29.000,151946.000,0.000
4,MAX_DMSO-for-GCA_3_soma.tif:dendrite 1:1,5.531,11.259,4.774,5.491,4.007,25.710,62.270,10.728,1204.745,24.179
5,MAX_DMSO-for-GCA_3_soma.tif:dendrite 1 background:1,5.531,4.508,1.015,3.995,3.000,9.619,24.932,4.438,482.360,24.179
6,MAX_DMSO-for-GCA_3_soma.tif:dendrite 2:1,3.670,11.106,4.856,7.517,4.594,27.617,40.756,9.452,788.517,16.085
7,MAX_DMSO-for-GCA_3_soma.tif:dendrite 2 background:1,3.670,4.899,1.906,4.010,3.069,14.818,17.980,4.338,347.860,16.085
8,MAX_DMSO-for-GCA_3_soma.tif:dendrite 3:1,2.894,12.037,5.479,7.350,6.125,29.367,34.842,10.631,674.094,12.529
9,MAX_DMSO-for-GCA_3_soma.tif:dendrite 3 background:1,2.894,5.435,2.345,4.254,3.073,13.688,15.732,4.445,304.365,12.529
10,MAX_DMSO-for-GCA_3_soma.tif:AIS:1,4.910,35.483,17.147,28.725,13.069,103.134,174.230,32.565,3370.867,21.408
11,MAX_DMSO-for-GCA_3_soma.tif:AIS background:1,4.910,4.445,0.819,3.983,3.021,7.992,21.825,4.373,422.243,21.408
