 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_DMSO-for-GCA_6_GC.tif:growth cone:1,127.616,17.309,11.438,7,3,98,2208.902,14,42736.000
2,MAX_DMSO-for-GCA_6_GC.tif:growth cone background:1,127.616,4.343,2.198,4,3,71,554.241,4,10723.000
