 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GCA_6_BOTH.tif:cell body:1,340.101,60.668,38.886,19.000,4.000,232.000,20633.197,57.000,399194.000,0.000
2,MAX_GCA_6_BOTH.tif:nucleus:1,75.515,99.596,24.921,89.000,53.000,232.000,7520.996,95.000,145510.000,0.000
3,MAX_GCA_6_BOTH.tif:cytoplasm:1,264.586,49.557,34.793,19.000,4.000,215.000,13112.201,40.000,253684.000,0.000
4,MAX_GCA_6_BOTH.tif:dendrite 1:1,3.825,19.842,5.582,14.059,10.577,32.587,75.892,18.767,1468.303,16.676
5,MAX_GCA_6_BOTH.tif:dendrite 1 background:1,3.825,4.373,0.781,4.020,3.266,7.600,16.727,4.186,323.619,16.676
6,MAX_GCA_6_BOTH.tif:dendrite 2:1,3.980,14.079,5.708,8.190,6.044,35.750,56.035,13.252,1084.119,17.389
7,MAX_GCA_6_BOTH.tif:dendrite 2 background:1,3.980,4.579,0.746,5.002,3.104,7.103,18.225,4.476,352.609,17.389
8,MAX_GCA_6_BOTH.tif:dendrite 3:1,6.306,14.857,7.054,8.609,4.230,45.000,93.686,13.781,1812.557,27.567
9,MAX_GCA_6_BOTH.tif:dendrite 3 background:1,6.306,4.391,0.659,3.997,3.012,6.692,27.686,4.349,535.652,27.567
10,MAX_GCA_6_BOTH.tif:AIS:1,5.272,19.415,4.850,22.061,10.448,34.916,102.356,19.325,1980.292,23.119
11,MAX_GCA_6_BOTH.tif:AIS background:1,5.272,4.904,1.442,4.079,3.056,15.243,25.856,4.695,500.247,23.119
12,MAX_GCA_6_BOTH.tif:axon:1,17.729,17.696,8.374,15.810,4.531,59.530,313.727,16.569,6069.734,77.996
13,MAX_GCA_6_BOTH.tif:axon background:1,17.729,4.677,1.441,4.014,3.000,15.657,82.911,4.376,1604.091,77.996
14,MAX_GCA_6_BOTH.tif:growth cone:1,34.062,9.736,6.793,5.000,3.000,54.000,331.625,7.000,6416.000,0.000
15,MAX_GCA_6_BOTH.tif:growth cone background:1,34.062,4.209,1.013,4.000,3.000,9.000,143.380,4.000,2774.000,0.000
