 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-H89_5_BOTH.tif:cell body:1,409.982,36.907,30.766,11.000,4.000,253.000,15131.307,24.000,292748.000,0.000
2,MAX_DMSO-for-H89_5_BOTH.tif:nucleus:1,62.490,89.355,20.789,79.000,40.000,216.000,5583.762,86.000,108030.000,0.000
3,MAX_DMSO-for-H89_5_BOTH.tif:cytoplasm:1,347.493,27.476,21.340,11.000,4.000,253.000,9547.545,20.000,184718.000,0.000
4,MAX_DMSO-for-H89_5_BOTH.tif:dendrite 1:1,4.290,10.508,4.100,8.886,5.010,22.885,45.079,9.620,872.147,18.707
5,MAX_DMSO-for-H89_5_BOTH.tif:dendrite 1 background:1,4.290,4.309,0.822,3.997,3.004,8.358,18.484,4.334,357.617,18.707
6,MAX_DMSO-for-H89_5_BOTH.tif:dendrite 2:1,3.205,10.041,3.605,7.042,5.323,22.586,32.176,9.131,622.524,13.937
7,MAX_DMSO-for-H89_5_BOTH.tif:dendrite 2 background:1,3.205,4.630,0.811,4.239,3.198,6.927,14.836,4.514,287.039,13.937
8,MAX_DMSO-for-H89_5_BOTH.tif:dendrite 3:1,2.274,10.062,3.239,9.489,4.070,17.739,22.884,9.483,442.732,9.989
9,MAX_DMSO-for-H89_5_BOTH.tif:dendrite 3 background:1,2.274,4.547,0.998,3.976,3.088,7.418,10.342,4.414,200.084,9.989
10,MAX_DMSO-for-H89_5_BOTH.tif:AIS:1,4.187,25.919,5.450,21.461,12.832,37.794,108.515,25.850,2099.456,18.258
11,MAX_DMSO-for-H89_5_BOTH.tif:AIS background:1,4.187,4.560,0.837,4.991,3.025,7.100,19.092,4.535,369.376,18.258
12,MAX_DMSO-for-H89_5_BOTH.tif:axon:1,11.009,32.642,11.754,15.831,15.031,73.552,359.366,29.683,6952.712,48.317
13,MAX_DMSO-for-H89_5_BOTH.tif:axon background:1,11.009,5.879,6.423,4.021,3.024,49.404,64.728,4.458,1252.304,48.317
14,MAX_DMSO-for-H89_5_BOTH.tif:growth cone:1,25.378,27.562,22.842,6.000,3.000,198.000,699.482,21.000,13533.000,0.000
15,MAX_DMSO-for-H89_5_BOTH.tif:growth cone background:1,25.378,4.509,1.919,4.000,3.000,31.000,114.435,4.000,2214.000,0.000
