 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GCA_2_BOTH.tif:cell body:1,347.648,54.990,38.082,19.000,4.000,255.000,19117.006,44.000,369860.000,0.000
2,MAX_GCA_2_BOTH.tif:nucleus:1,73.861,107.666,24.384,104.000,26.000,255.000,7952.273,104.000,153854.000,0.000
3,MAX_GCA_2_BOTH.tif:cytoplasm:1,273.787,40.779,27.030,19.000,4.000,202.000,11164.733,34.000,216006.000,0.000
4,MAX_GCA_2_BOTH.tif:dendrite 1:1,2.223,12.122,4.070,8.584,6.035,24.414,26.943,10.960,521.264,9.671
5,MAX_GCA_2_BOTH.tif:dendrite 1 background:1,2.223,4.470,0.726,3.016,3.009,6.605,9.935,4.477,192.222,9.671
6,MAX_GCA_2_BOTH.tif:dendrite 2:1,1.499,13.786,2.847,14.277,8.876,20.162,20.664,14.288,399.796,6.554
7,MAX_GCA_2_BOTH.tif:dendrite 2 background:1,1.499,4.752,0.875,4.830,3.207,7.220,7.123,4.823,137.813,6.554
8,MAX_GCA_2_BOTH.tif:dendrite 3:1,3.101,13.626,4.820,8.285,5.717,28.003,42.257,13.355,817.562,13.435
9,MAX_GCA_2_BOTH.tif:dendrite 3 background:1,3.101,5.456,1.266,4.364,3.712,10.524,16.920,5.056,327.349,13.435
10,MAX_GCA_2_BOTH.tif:AIS:1,5.737,28.978,9.969,18.763,13.997,60.033,166.254,25.963,3216.543,25.028
11,MAX_GCA_2_BOTH.tif:AIS background:1,5.737,5.319,1.892,4.041,3.183,14.445,30.514,4.774,590.360,25.028
12,MAX_GCA_2_BOTH.tif:axon:1,18.246,19.441,9.484,16.003,5.067,52.122,354.712,18.334,6862.666,80.296
13,MAX_GCA_2_BOTH.tif:axon background:1,18.246,5.555,3.357,4.009,3.000,27.608,101.346,4.681,1960.760,80.296
14,MAX_GCA_2_BOTH.tif:growth cone:1,43.210,9.656,4.488,5.000,3.000,39.000,417.219,9.000,8072.000,0.000
15,MAX_GCA_2_BOTH.tif:growth cone background:1,43.210,4.185,0.953,4.000,3.000,11.000,180.853,4.000,3499.000,0.000
