 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_H89_5_BOTH.tif:cell body:1,214.243,83.026,66.073,13.000,6.000,255.000,17787.665,56.000,344141.000,0.000
2,MAX_H89_5_BOTH.tif:nucleus:1,54.427,168.430,31.395,140.000,89.000,255.000,9167.076,166.000,177357.000,0.000
3,MAX_H89_5_BOTH.tif:cytoplasm:1,159.817,53.940,46.758,13.000,6.000,255.000,8620.588,35.000,166784.000,0.000
4,MAX_H89_5_BOTH.tif:dendrite 1:1,1.551,13.410,10.538,7.568,4.941,48.339,20.794,9.343,402.310,6.753
5,MAX_H89_5_BOTH.tif:dendrite 1 background:1,1.551,10.370,12.148,5.035,3.767,53.709,16.079,5.766,311.092,6.753
6,MAX_H89_5_BOTH.tif:dendrite 2:1,1.189,16.093,4.000,13.407,9.446,28.758,19.132,15.329,370.142,5.037
7,MAX_H89_5_BOTH.tif:dendrite 2 background:1,1.189,4.962,0.728,4.322,4.104,7.481,5.899,4.855,114.129,5.037
8,MAX_H89_5_BOTH.tif:dendrite 3:1,1.137,13.097,3.218,10.436,8.655,18.901,14.892,12.060,288.124,4.940
9,MAX_H89_5_BOTH.tif:dendrite 3 background:1,1.137,5.339,1.719,4.013,3.929,10.075,6.071,4.614,117.454,4.940
10,MAX_H89_5_BOTH.tif:AIS:1,5.169,85.280,21.982,89.779,50.442,144.119,440.785,87.598,8527.951,22.732
11,MAX_H89_5_BOTH.tif:AIS background:1,5.169,4.478,0.779,4.142,3.194,7.415,23.145,4.375,447.793,22.732
12,MAX_H89_5_BOTH.tif:axon:1,25.999,60.861,27.201,31.871,12.344,138.899,1582.303,55.282,30613.094,114.266
13,MAX_H89_5_BOTH.tif:axon background:1,25.999,4.356,0.817,4.006,3.000,10.462,113.256,4.245,2191.180,114.266
14,MAX_H89_5_BOTH.tif:growth cone:1,19.693,19.462,13.094,9.000,5.000,66.000,383.260,15.000,7415.000,0.000
15,MAX_H89_5_BOTH.tif:growth cone background:1,19.693,4.756,1.369,4.000,3.000,13.000,93.657,5.000,1812.000,0.000
