 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-H89_6_BOTH.tif:cell body:1,466.993,53.900,44.198,16.000,5.000,247.000,25171.173,36.000,486991.000,0.000
2,MAX_DMSO-for-H89_6_BOTH.tif:nucleus:1,78.513,115.927,35.055,87.000,34.000,247.000,9101.744,113.000,176093.000,0.000
3,MAX_DMSO-for-H89_6_BOTH.tif:cytoplasm:1,388.481,41.365,34.136,16.000,5.000,244.000,16069.429,29.000,310898.000,0.000
4,MAX_DMSO-for-H89_6_BOTH.tif:dendrite 1:1,5.272,16.356,6.573,9.794,7.346,36.485,86.231,15.001,1668.324,23.007
5,MAX_DMSO-for-H89_6_BOTH.tif:dendrite 1 background:1,5.272,4.411,0.869,3.992,3.003,9.577,23.258,4.240,449.968,23.007
6,MAX_DMSO-for-H89_6_BOTH.tif:dendrite 2:1,3.928,16.976,7.603,11.577,7.175,41.844,66.685,16.022,1290.162,17.263
7,MAX_DMSO-for-H89_6_BOTH.tif:dendrite 2 background:1,3.928,4.938,0.991,4.995,3.385,7.890,19.397,4.722,375.282,17.263
8,MAX_DMSO-for-H89_6_BOTH.tif:dendrite 3:1,2.791,11.287,5.368,11.999,5.604,28.500,31.504,9.499,609.519,12.063
9,MAX_DMSO-for-H89_6_BOTH.tif:dendrite 3 background:1,2.791,4.356,0.958,4.006,3.272,9.050,12.157,4.146,235.206,12.063
10,MAX_DMSO-for-H89_6_BOTH.tif:AIS:1,5.014,34.839,23.881,19.913,13.066,165.506,174.668,28.748,3379.338,22.016
11,MAX_DMSO-for-H89_6_BOTH.tif:AIS background:1,5.014,7.019,2.385,5.499,3.544,15.320,35.191,6.431,680.843,22.016
12,MAX_DMSO-for-H89_6_BOTH.tif:axon:1,23.828,34.546,14.426,23.560,9.031,98.658,823.144,30.985,15925.504,104.800
13,MAX_DMSO-for-H89_6_BOTH.tif:axon background:1,23.879,9.594,12.877,4.966,3.016,69.559,229.091,5.004,4432.264,104.959
14,MAX_DMSO-for-H89_6_BOTH.tif:growth cone:1,109.525,15.831,8.648,13.000,3.000,70.000,1733.845,14.000,33545.000,0.000
15,MAX_DMSO-for-H89_6_BOTH.tif:growth cone background:1,109.525,4.795,3.014,4.000,3.000,57.000,525.141,4.000,10160.000,0.000
