 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GCA_1_BOTH.tif:cell body:1,288.569,39.320,26.584,14.000,4.000,222.000,11346.671,33.000,219526.000,0.000
2,MAX_GCA_1_BOTH.tif:nucleus:1,66.987,74.990,16.846,74.000,40.000,218.000,5023.318,73.000,97187.000,0.000
3,MAX_GCA_1_BOTH.tif:cytoplasm:1,221.583,28.537,18.265,14.000,4.000,222.000,6323.353,24.000,122339.000,0.000
4,MAX_GCA_1_BOTH.tif:dendrite 1:1,2.533,7.357,1.964,5.292,4.443,13.318,18.632,7.081,360.482,11.028
5,MAX_GCA_1_BOTH.tif:dendrite 1 background:1,2.533,5.098,0.974,4.777,3.411,7.502,12.911,4.956,249.791,11.028
6,MAX_GCA_1_BOTH.tif:dendrite 2:1,2.636,7.258,2.028,5.006,4.201,14.250,19.132,7.016,370.146,11.400
7,MAX_GCA_1_BOTH.tif:dendrite 2 background:1,2.636,4.822,0.834,4.001,3.011,7.202,12.710,4.757,245.910,11.400
8,MAX_GCA_1_BOTH.tif:dendrite 3:1,3.618,7.396,2.763,4.911,4.125,17.103,26.760,6.532,517.736,15.713
9,MAX_GCA_1_BOTH.tif:dendrite 3 background:1,3.618,4.771,1.135,4.478,3.263,9.549,17.263,4.489,333.992,15.713
10,MAX_GCA_1_BOTH.tif:AIS:1,5.065,13.757,3.221,11.313,8.014,24.736,69.686,13.156,1348.233,22.072
11,MAX_GCA_1_BOTH.tif:AIS background:1,5.065,4.792,1.045,4.304,3.005,9.000,24.273,4.628,469.606,22.072
12,MAX_GCA_1_BOTH.tif:axon:1,13.232,11.862,3.126,10.558,5.339,20.966,156.957,11.422,3036.677,58.077
13,MAX_GCA_1_BOTH.tif:axon background:1,13.232,4.664,0.820,4.000,3.074,8.651,61.719,4.571,1194.089,58.077
14,MAX_GCA_1_BOTH.tif:growth cone:1,45.898,6.332,3.351,5.000,3.000,52.000,290.637,6.000,5623.000,0.000
15,MAX_GCA_1_BOTH.tif:growth cone background:1,45.898,4.396,1.201,4.000,3.000,13.000,201.787,4.000,3904.000,0.000
