 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GCA_4_BOTH.tif:cell body:1,495.525,43.579,37.326,16.000,5.000,255.000,21594.319,28.000,417789.000,0.000
2,MAX_GCA_4_BOTH.tif:nucleus:1,74.119,113.967,20.669,105.000,40.000,221.000,8447.178,113.000,163429.000,0.000
3,MAX_GCA_4_BOTH.tif:cytoplasm:1,421.405,31.198,23.204,16.000,5.000,255.000,13147.141,24.000,254360.000,0.000
4,MAX_GCA_4_BOTH.tif:dendrite 1:1,7.288,14.242,4.453,10.988,4.690,28.575,103.796,13.515,2008.158,31.948
5,MAX_GCA_4_BOTH.tif:dendrite 1 background:1,7.288,4.569,0.829,4.009,3.130,7.767,33.296,4.451,644.179,31.948
6,MAX_GCA_4_BOTH.tif:dendrite 2:1,3.050,12.379,3.849,7.712,5.985,23.322,37.751,11.731,730.379,13.233
7,MAX_GCA_4_BOTH.tif:dendrite 2 background:1,3.050,4.573,0.654,3.995,3.364,6.499,13.946,4.481,269.814,13.233
8,MAX_GCA_4_BOTH.tif:dendrite 3:1,3.256,10.130,2.797,9.233,6.000,17.577,32.987,9.248,638.212,14.185
9,MAX_GCA_4_BOTH.tif:dendrite 3 background:1,3.256,5.372,1.169,4.048,3.091,8.994,17.494,5.216,338.458,14.185
10,MAX_GCA_4_BOTH.tif:AIS:1,6.099,20.117,5.873,16.232,9.813,35.290,122.692,18.768,2373.751,26.830
11,MAX_GCA_4_BOTH.tif:AIS background:1,6.099,4.873,0.963,5.001,3.290,9.416,29.720,4.746,575.007,26.830
12,MAX_GCA_4_BOTH.tif:axon:1,17.264,17.453,6.113,14.239,5.753,36.569,301.292,16.200,5829.154,75.778
13,MAX_GCA_4_BOTH.tif:axon background:1,17.264,4.698,1.043,3.986,3.030,11.322,81.098,4.479,1569.023,75.778
14,MAX_GCA_4_BOTH.tif:growth cone:1,40.006,10.124,4.285,7.000,4.000,37.000,405.020,9.000,7836.000,0.000
15,MAX_GCA_4_BOTH.tif:growth cone background:1,40.006,4.636,1.417,4.000,3.000,20.000,185.453,4.000,3588.000,0.000
