 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_H89_6_BOTH.tif:cell body:1,180.233,82.845,63.985,19.000,5.000,248.000,14931.381,58.000,288880.000,0.000
2,MAX_H89_6_BOTH.tif:nucleus:1,52.307,161.474,33.449,147.000,68.000,248.000,8446.299,158.000,163412.000,0.000
3,MAX_H89_6_BOTH.tif:cytoplasm:1,127.926,50.694,41.815,19.000,5.000,235.000,6485.082,35.000,125468.000,0.000
4,MAX_H89_6_BOTH.tif:dendrite 1:1,2.016,17.691,6.210,16.346,7.308,35.353,35.662,16.382,689.960,8.689
5,MAX_H89_6_BOTH.tif:dendrite 1 background:1,2.016,4.736,0.727,4.005,3.207,6.326,9.546,4.671,184.687,8.689
6,MAX_H89_6_BOTH.tif:dendrite 2:1,2.274,22.265,11.095,7.005,6.923,49.058,50.635,20.720,979.643,9.900
7,MAX_H89_6_BOTH.tif:dendrite 2 background:1,2.274,4.673,0.558,4.666,3.604,6.283,10.628,4.671,205.630,9.900
8,MAX_H89_6_BOTH.tif:dendrite 3:1,1.654,12.455,6.217,7.631,4.687,35.451,20.600,11.119,398.552,7.119
9,MAX_H89_6_BOTH.tif:dendrite 3 background:1,1.654,4.936,0.844,4.425,3.384,6.500,8.164,4.831,157.958,7.119
10,MAX_H89_6_BOTH.tif:AIS:1,3.825,61.211,12.774,57.648,41.745,103.901,234.121,61.098,4529.581,16.778
11,MAX_H89_6_BOTH.tif:AIS background:1,3.825,6.124,2.432,4.382,3.522,14.809,23.425,5.232,453.199,16.778
12,MAX_H89_6_BOTH.tif:axon:1,19.176,52.571,14.215,48.286,20.700,100.497,1008.103,51.050,19503.949,84.220
13,MAX_H89_6_BOTH.tif:axon background:1,19.176,5.166,2.633,4.948,3.000,31.500,99.058,4.771,1916.487,84.220
14,MAX_H89_6_BOTH.tif:growth cone:1,13.490,34.636,20.955,9.000,6.000,109.000,467.252,31.000,9040.000,0.000
15,MAX_H89_6_BOTH.tif:growth cone background:1,13.490,4.536,1.135,4.000,3.000,12.000,61.198,4.000,1184.000,0.000
