 ,Area,Mean,Min,Max,Length,file
1,0.026,155.554,62.007,249.101,1.111,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
2,0.026,183.864,115.144,252.585,1.125,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
3,0.013,248.304,248.304,248.304,0.322,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
4,0.026,156.883,76.694,237.072,0.905,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
5,0.052,91.113,24.981,245.818,2.611,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
6,0.026,161.746,93.393,230.098,0.779,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
7,0.026,174.310,96.383,252.236,0.938,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
8,0.065,157.533,36.214,254.049,3.697,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
9,0.052,100.060,16.775,255.000,2.658,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
10,0.013,236.200,236.200,236.200,0.282,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
11,0.013,245.228,245.228,245.228,0.361,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
12,0.065,98.106,22.107,250.251,3.901,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
13,0.039,149.149,92.125,199.850,2.221,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
14,0.026,150.000,74.656,225.345,0.617,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
15,0.026,141.022,48.916,233.128,0.694,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
16,0.013,255.000,255.000,255.000,0.473,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
17,0.026,172.646,90.501,254.791,0.691,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
18,0.052,135.941,56.141,248.823,3.255,5d495aab-1fa5-48cc-be8e-192fcc56da74.tif
