 ,Area,Mean,Min,Max,Length,file
1,0.026,32.023,12.626,51.420,1.424,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
2,0.026,34.056,15.680,52.432,0.930,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
3,0.013,41.759,41.759,41.759,0.299,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
4,0.026,50.924,26.984,74.865,0.889,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
5,0.026,52.038,23.687,80.389,0.701,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
6,0.039,52.255,15.109,77.260,1.812,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
7,0.026,52.621,12.468,92.773,1.238,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
8,0.026,58.677,53.034,64.320,0.749,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
9,0.026,40.157,33.787,46.526,1.279,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
10,0.026,26.653,17.096,36.209,1.138,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
11,0.026,40.323,37.403,43.244,1.129,6d6dee53-f9f3-4b4d-96c3-a0bf97d0cc75.tif
