 ,Area,Mean,Min,Max,Length,file
1,0.026,61.845,34.434,89.255,1.066,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
2,0.013,170.544,170.544,170.544,0.454,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
3,0.026,125.841,29.771,221.911,1.443,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
4,0.013,190.174,190.174,190.174,0.391,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
5,0.065,79.983,41.082,123.307,3.977,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
6,0.013,244.650,244.650,244.650,0.299,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
7,0.026,109.145,35.048,183.242,1.280,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
8,0.026,59.857,25.352,94.363,0.717,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
9,0.052,105.317,78.848,173.464,3.010,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
10,0.026,101.465,28.924,174.007,0.753,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
11,0.065,63.382,16.507,130.207,4.002,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
12,0.013,182.629,182.629,182.629,0.433,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
13,0.013,207.442,207.442,207.442,0.376,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
14,0.052,104.378,40.787,183.824,2.789,530f5c1f-657c-4b65-a0c3-7e3c7cd336cb.tif
