 ,Area,Mean,Min,Max,Length,file
1,0.065,166.934,59.173,254.247,4.053,96ec5466-a34f-44ea-a093-819554e1e923.tif
2,0.026,142.725,53.252,232.198,0.514,96ec5466-a34f-44ea-a093-819554e1e923.tif
3,0.039,143.687,36.417,249.298,1.738,96ec5466-a34f-44ea-a093-819554e1e923.tif
4,0.026,152.863,56.646,249.081,0.985,96ec5466-a34f-44ea-a093-819554e1e923.tif
5,0.026,134.029,127.819,140.238,1.266,96ec5466-a34f-44ea-a093-819554e1e923.tif
6,0.065,118.581,24.712,222.055,3.938,96ec5466-a34f-44ea-a093-819554e1e923.tif
7,0.013,226.676,226.676,226.676,0.284,96ec5466-a34f-44ea-a093-819554e1e923.tif
8,0.026,120.618,53.675,187.560,0.548,96ec5466-a34f-44ea-a093-819554e1e923.tif
9,0.026,143.790,89.752,197.829,1.049,96ec5466-a34f-44ea-a093-819554e1e923.tif
10,0.039,114.748,42.230,170.218,1.503,96ec5466-a34f-44ea-a093-819554e1e923.tif
11,0.013,200.798,200.798,200.798,0.269,96ec5466-a34f-44ea-a093-819554e1e923.tif
12,0.026,133.691,40.251,227.132,1.467,96ec5466-a34f-44ea-a093-819554e1e923.tif
13,0.013,213.121,213.121,213.121,0.307,96ec5466-a34f-44ea-a093-819554e1e923.tif
