 ,Area,Mean,Min,Max,Length,file
1,0.026,51.759,40.952,62.566,0.812,06972bda-e6a9-4227-90c5-9e82123354de.tif
2,0.039,33.207,13.852,50.225,1.936,06972bda-e6a9-4227-90c5-9e82123354de.tif
3,0.039,28.425,20.808,42.632,1.638,06972bda-e6a9-4227-90c5-9e82123354de.tif
4,0.026,27.688,16.380,38.996,1.276,06972bda-e6a9-4227-90c5-9e82123354de.tif
5,0.052,117.990,32.924,247.259,3.041,06972bda-e6a9-4227-90c5-9e82123354de.tif
6,0.039,20.409,15.009,25.235,1.511,06972bda-e6a9-4227-90c5-9e82123354de.tif
7,0.065,25.405,10.679,59.961,4.186,06972bda-e6a9-4227-90c5-9e82123354de.tif
8,0.039,31.143,13.423,41.200,2.248,06972bda-e6a9-4227-90c5-9e82123354de.tif
9,0.039,17.713,12.331,28.473,2.041,06972bda-e6a9-4227-90c5-9e82123354de.tif
10,0.052,33.175,10.676,55.881,2.978,06972bda-e6a9-4227-90c5-9e82123354de.tif
11,0.013,33.847,33.847,33.847,0.392,06972bda-e6a9-4227-90c5-9e82123354de.tif
12,0.052,18.859,6.232,38.013,3.012,06972bda-e6a9-4227-90c5-9e82123354de.tif
13,0.026,27.522,16.403,38.641,0.732,06972bda-e6a9-4227-90c5-9e82123354de.tif
14,0.065,13.935,5.298,36.176,3.961,06972bda-e6a9-4227-90c5-9e82123354de.tif
