 ,Area,Mean,Min,Max,Length,file
1,0.065,111.746,60.853,236.746,3.500,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
2,0.039,81.472,67.368,104.246,2.212,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
3,0.013,136.917,136.917,136.917,0.212,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
4,0.026,72.853,20.990,124.717,0.657,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
5,0.013,94.241,94.241,94.241,0.488,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
6,0.013,237.046,237.046,237.046,0.494,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
7,0.013,171.479,171.479,171.479,0.247,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
8,0.013,165.645,165.645,165.645,0.284,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
9,0.026,89.768,53.066,126.470,0.635,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
10,0.039,106.376,45.676,211.071,1.785,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
11,0.026,54.061,21.755,86.368,1.272,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
12,0.013,144.862,144.862,144.862,0.361,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
13,0.013,116.575,116.575,116.575,0.453,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
14,0.026,99.823,92.537,107.108,1.301,23decf34-1106-41a1-808c-d9a2139bd1c8.tif
