 ,Area,Mean,Min,Max,Length,file
1,0.039,120.189,56.488,162.236,2.102,7715b163-0a41-4194-b605-476f39b7f019.tif
2,0.026,90.654,45.281,136.027,0.786,7715b163-0a41-4194-b605-476f39b7f019.tif
3,0.090,81.393,24.386,172.259,5.666,7715b163-0a41-4194-b605-476f39b7f019.tif
4,0.026,122.407,116.140,128.674,1.174,7715b163-0a41-4194-b605-476f39b7f019.tif
5,0.039,80.933,44.783,118.918,1.561,7715b163-0a41-4194-b605-476f39b7f019.tif
6,0.039,93.195,33.581,141.490,1.893,7715b163-0a41-4194-b605-476f39b7f019.tif
7,0.026,88.288,46.089,130.487,0.765,7715b163-0a41-4194-b605-476f39b7f019.tif
8,0.026,66.317,51.910,80.724,1.075,7715b163-0a41-4194-b605-476f39b7f019.tif
9,0.039,76.030,16.300,144.735,2.081,7715b163-0a41-4194-b605-476f39b7f019.tif
10,0.026,58.917,44.532,73.302,0.669,7715b163-0a41-4194-b605-476f39b7f019.tif
11,0.052,71.770,32.949,106.276,3.063,7715b163-0a41-4194-b605-476f39b7f019.tif
12,0.039,89.337,49.581,168.082,1.823,7715b163-0a41-4194-b605-476f39b7f019.tif
13,0.013,150.865,150.865,150.865,0.436,7715b163-0a41-4194-b605-476f39b7f019.tif
14,0.013,176.978,176.978,176.978,0.301,7715b163-0a41-4194-b605-476f39b7f019.tif
15,0.078,63.558,24.821,162.334,5.204,7715b163-0a41-4194-b605-476f39b7f019.tif
16,0.039,97.216,53.064,122.755,2.092,7715b163-0a41-4194-b605-476f39b7f019.tif
17,0.013,104.982,104.982,104.982,0.335,7715b163-0a41-4194-b605-476f39b7f019.tif
18,0.052,80.241,60.809,98.039,2.995,7715b163-0a41-4194-b605-476f39b7f019.tif
19,0.026,100.915,83.642,118.187,0.824,7715b163-0a41-4194-b605-476f39b7f019.tif
20,0.013,119.426,119.426,119.426,0.301,7715b163-0a41-4194-b605-476f39b7f019.tif
21,0.039,91.412,21.491,177.047,2.092,7715b163-0a41-4194-b605-476f39b7f019.tif
