 ,Area,Mean,Min,Max,Length,file
1,0.078,26.377,13.585,43.942,5.152,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
2,0.026,36.898,24.873,48.922,0.817,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
3,0.052,22.732,12.894,50.314,2.909,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
4,0.090,12.717,5.368,29.378,6.442,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
5,0.078,14.510,7.545,25.589,4.863,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
6,0.013,33.535,33.535,33.535,0.479,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
7,0.026,22.317,12.378,32.256,0.659,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
8,0.026,24.743,12.019,37.466,0.563,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
9,0.013,39.152,39.152,39.152,0.442,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
10,0.026,25.613,14.157,37.068,0.632,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
11,0.013,40.665,40.665,40.665,0.341,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
12,0.013,60.589,60.589,60.589,0.429,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
13,0.026,30.479,15.314,45.643,0.568,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
14,0.026,15.249,8.539,21.959,0.591,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
15,0.026,47.025,32.584,61.465,1.181,5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif
