 ,Area,Mean,Min,Max,Length,file
1,0.013,166.270,166.270,166.270,0.242,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
2,0.078,53.744,21.826,125.665,4.875,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
3,0.039,51.749,22.887,102.318,1.976,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
4,0.026,52.330,30.168,74.493,1.492,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
5,0.103,35.796,16.747,64.665,6.747,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
6,0.039,67.287,37.539,115.244,1.969,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
7,0.065,62.878,28.772,115.890,4.144,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
8,0.078,75.065,20.323,187.630,4.610,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
9,0.052,68.159,15.704,202.232,2.858,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
10,0.052,43.822,22.335,84.293,3.043,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
11,0.039,73.893,45.113,127.551,1.959,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
12,0.052,66.691,34.799,132.729,3.196,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
13,0.065,63.924,38.491,133.346,3.989,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
14,0.026,76.373,40.353,112.393,0.635,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
15,0.013,182.219,182.219,182.219,0.327,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
16,0.013,104.519,104.519,104.519,0.364,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
17,0.065,63.737,16.864,114.577,3.826,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
18,0.052,66.840,25.996,132.135,2.976,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
19,0.039,36.819,32.532,39.161,1.745,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
20,0.052,35.542,15.397,81.207,3.402,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
21,0.013,103.989,103.989,103.989,0.258,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
22,0.013,167.345,167.345,167.345,0.304,cfed93e8-5206-41fc-b114-1fb1374cdb05.tif
