 ,Area,Mean,Min,Max,Length,file
1,0.039,75.998,37.154,141.753,1.792,cf714c61-2b62-428e-822e-b079c4192cc6.tif
2,0.026,38.521,20.028,57.015,0.731,cf714c61-2b62-428e-822e-b079c4192cc6.tif
3,0.013,136.904,136.904,136.904,0.483,cf714c61-2b62-428e-822e-b079c4192cc6.tif
4,0.039,70.187,28.217,92.694,1.719,cf714c61-2b62-428e-822e-b079c4192cc6.tif
5,0.065,49.338,18.995,95.243,4.405,cf714c61-2b62-428e-822e-b079c4192cc6.tif
6,0.065,21.733,7.883,36.565,4.037,cf714c61-2b62-428e-822e-b079c4192cc6.tif
7,0.026,39.814,34.160,45.469,0.660,cf714c61-2b62-428e-822e-b079c4192cc6.tif
8,0.065,34.985,26.801,45.455,4.455,cf714c61-2b62-428e-822e-b079c4192cc6.tif
9,0.052,34.625,20.953,53.673,3.096,cf714c61-2b62-428e-822e-b079c4192cc6.tif
10,0.039,28.885,14.550,54.620,2.106,cf714c61-2b62-428e-822e-b079c4192cc6.tif
11,0.078,29.771,10.826,62.906,4.735,cf714c61-2b62-428e-822e-b079c4192cc6.tif
12,0.052,35.849,21.064,57.338,2.523,cf714c61-2b62-428e-822e-b079c4192cc6.tif
13,0.065,35.460,19.378,82.848,4.170,cf714c61-2b62-428e-822e-b079c4192cc6.tif
14,0.052,32.489,11.745,49.520,3.265,cf714c61-2b62-428e-822e-b079c4192cc6.tif
15,0.039,54.180,23.898,75.807,1.511,cf714c61-2b62-428e-822e-b079c4192cc6.tif
16,0.065,34.992,21.774,53.594,4.396,cf714c61-2b62-428e-822e-b079c4192cc6.tif
17,0.039,84.882,38.953,129.208,1.963,cf714c61-2b62-428e-822e-b079c4192cc6.tif
18,0.026,34.297,11.335,57.259,1.407,cf714c61-2b62-428e-822e-b079c4192cc6.tif
19,0.026,83.341,63.007,103.675,1.247,cf714c61-2b62-428e-822e-b079c4192cc6.tif
