 ,Area,Mean,Min,Max,Length,file
1,0.039,207.378,138.578,249.199,1.588,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
2,0.026,137.377,30.451,244.304,1.399,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
3,0.013,227.600,227.600,227.600,0.269,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
4,0.013,104.828,104.828,104.828,0.322,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
5,0.013,159.675,159.675,159.675,0.212,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
6,0.013,198.558,198.558,198.558,0.299,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
7,0.013,230.394,230.394,230.394,0.182,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
8,0.013,253.528,253.528,253.528,0.496,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
9,0.039,108.572,49.220,210.028,1.717,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
10,0.026,156.096,113.485,198.707,0.936,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
11,0.039,91.955,42.285,183.128,2.313,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
12,0.052,111.385,30.065,248.204,3.182,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
13,0.039,138.825,29.911,244.793,1.889,46ec6f04-cbc8-4cb6-be42-0487513f3c1c.tif
