 ,Area,Mean,Min,Max,Length,file
1,0.039,26.644,16.088,47.668,1.800,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
2,0.013,50.258,50.258,50.258,0.301,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
3,0.013,71.756,71.756,71.756,0.364,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
4,0.039,54.322,45.773,70.205,1.941,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
5,0.026,57.926,33.462,82.391,1.259,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
6,0.026,56.233,31.201,81.265,0.610,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
7,0.026,43.904,23.301,64.507,1.286,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
8,0.026,39.110,26.659,51.562,1.084,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
9,0.039,42.012,17.464,69.010,2.394,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
10,0.039,40.738,25.390,63.014,1.870,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
11,0.026,36.163,36.059,36.267,1.185,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
12,0.026,41.187,37.052,45.322,0.864,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
13,0.052,23.716,4.468,41.364,3.098,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
14,0.013,46.754,46.754,46.754,0.458,aff20cd5-d1d1-4050-83ad-c15f6ed041be.tif
