 ,Area,Mean,Min,Max,Length,file
1,0.026,101.539,62.412,140.666,0.769,b03df553-e540-4084-9f98-98b596e47d4e.tif
2,0.026,90.930,25.060,156.799,1.378,b03df553-e540-4084-9f98-98b596e47d4e.tif
3,0.026,145.248,67.654,222.842,0.698,b03df553-e540-4084-9f98-98b596e47d4e.tif
4,0.026,151.482,63.282,239.682,0.830,b03df553-e540-4084-9f98-98b596e47d4e.tif
5,0.013,242.024,242.024,242.024,0.380,b03df553-e540-4084-9f98-98b596e47d4e.tif
6,0.026,163.451,100.178,226.723,0.602,b03df553-e540-4084-9f98-98b596e47d4e.tif
7,0.052,133.166,40.550,236.350,3.123,b03df553-e540-4084-9f98-98b596e47d4e.tif
8,0.013,229.363,229.363,229.363,0.452,b03df553-e540-4084-9f98-98b596e47d4e.tif
9,0.013,212.850,212.850,212.850,0.331,b03df553-e540-4084-9f98-98b596e47d4e.tif
10,0.026,123.386,29.526,217.246,0.802,b03df553-e540-4084-9f98-98b596e47d4e.tif
11,0.013,176.144,176.144,176.144,0.391,b03df553-e540-4084-9f98-98b596e47d4e.tif
