 ,Area,Mean,Min,Max,Length,file
1,0.026,49.568,18.602,80.535,0.992,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
2,0.052,77.331,24.361,157.861,3.082,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
3,0.052,39.983,26.204,68.518,2.952,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
4,0.026,51.100,28.554,73.646,1.366,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
5,0.039,26.726,14.429,34.964,1.683,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
6,0.039,19.757,12.835,30.600,2.152,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
7,0.090,27.917,14.112,61.917,6.239,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
8,0.052,44.042,20.044,76.040,3.261,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
9,0.013,57.155,57.155,57.155,0.335,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
10,0.013,74.004,74.004,74.004,0.189,9aa2a8e6-596f-46c9-a434-dac749b0f549.tif
