 ,Area,Mean,Min,Max,Length,file
1,0.052,163.443,63.300,243.907,2.996,8beb78a9-e108-4dd5-8885-b52802af186f.tif
2,0.090,141.970,19.365,255.000,6.063,8beb78a9-e108-4dd5-8885-b52802af186f.tif
3,0.026,204.198,154.868,253.529,1.297,8beb78a9-e108-4dd5-8885-b52802af186f.tif
4,0.026,181.406,109.640,253.173,0.514,8beb78a9-e108-4dd5-8885-b52802af186f.tif
5,0.052,117.071,32.186,211.004,2.865,8beb78a9-e108-4dd5-8885-b52802af186f.tif
6,0.013,241.864,241.864,241.864,0.281,8beb78a9-e108-4dd5-8885-b52802af186f.tif
7,0.013,246.465,246.465,246.465,0.456,8beb78a9-e108-4dd5-8885-b52802af186f.tif
8,0.078,127.741,70.254,254.943,4.620,8beb78a9-e108-4dd5-8885-b52802af186f.tif
9,0.013,253.066,253.066,253.066,0.401,8beb78a9-e108-4dd5-8885-b52802af186f.tif
10,0.026,166.841,87.741,245.941,0.614,8beb78a9-e108-4dd5-8885-b52802af186f.tif
11,0.013,249.719,249.719,249.719,0.321,8beb78a9-e108-4dd5-8885-b52802af186f.tif
12,0.052,216.680,127.174,255.000,3.417,8beb78a9-e108-4dd5-8885-b52802af186f.tif
13,0.078,188.459,58.233,253.923,5.108,8beb78a9-e108-4dd5-8885-b52802af186f.tif
14,0.013,248.866,248.866,248.866,0.209,8beb78a9-e108-4dd5-8885-b52802af186f.tif
