 ,Area,Mean,Min,Max,Length,file
1,0.013,139.789,139.789,139.789,0.468,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
2,0.013,214.744,214.744,214.744,0.241,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
3,0.026,138.929,52.307,225.552,0.689,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
4,0.013,223.255,223.255,223.255,0.189,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
5,0.013,229.902,229.902,229.902,0.182,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
6,0.013,252.701,252.701,252.701,0.271,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
7,0.013,175.982,175.982,175.982,0.299,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
8,0.026,157.787,62.073,253.501,0.600,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
9,0.026,130.150,34.719,225.582,0.602,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
10,0.013,235.331,235.331,235.331,0.483,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
11,0.026,137.270,43.561,230.978,0.575,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
12,0.013,228.999,228.999,228.999,0.301,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
13,0.013,246.699,246.699,246.699,0.483,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
14,0.026,147.887,40.774,255.000,1.181,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
15,0.013,165.219,165.219,165.219,0.276,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
16,0.013,206.022,206.022,206.022,0.189,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
17,0.013,235.750,235.750,235.750,0.241,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
18,0.013,245.090,245.090,245.090,0.299,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
19,0.013,145.017,145.017,145.017,0.335,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
20,0.026,91.408,46.611,136.204,0.881,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
21,0.013,195.147,195.147,195.147,0.247,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
22,0.013,241.255,241.255,241.255,0.335,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
23,0.013,135.099,135.099,135.099,0.189,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
24,0.013,128.101,128.101,128.101,0.180,e70ece4a-84aa-43e5-944a-37b5c8fe24c9.tif
