 ,Area,Mean,Min,Max,Length,file
1,0.039,115.944,68.403,149.239,1.567,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
2,0.052,78.168,43.255,130.659,3.118,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
3,0.026,140.279,107.147,173.410,1.404,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
4,0.026,118.302,97.409,139.195,1.201,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
5,0.039,115.648,74.953,157.358,1.589,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
6,0.026,122.660,94.690,150.630,0.914,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
7,0.065,101.467,21.465,208.366,4.463,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
8,0.013,236.399,236.399,236.399,0.271,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
9,0.026,109.682,44.527,174.836,1.203,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
10,0.013,136.894,136.894,136.894,0.332,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
11,0.026,97.318,47.525,147.110,0.644,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
12,0.013,142.360,142.360,142.360,0.336,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
13,0.052,83.839,38.528,163.885,3.280,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
14,0.013,194.846,194.846,194.846,0.153,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
15,0.090,75.838,39.139,245.918,5.782,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
16,0.065,73.283,30.722,130.907,4.234,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
17,0.026,194.880,141.918,247.842,0.542,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
18,0.026,139.074,93.122,185.027,1.049,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
19,0.026,116.660,53.996,179.325,1.103,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
20,0.052,103.460,25.971,233.982,3.060,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
21,0.039,158.945,95.887,248.877,2.081,eac884e6-6d81-49f9-8951-25f0dda3ef73.tif
