 ,Area,Mean,Min,Max,Length,file
1,0.026,47.291,22.141,72.442,0.684,96312962-3996-4c13-bf84-a579db555000.tif
2,0.026,42.644,27.969,57.320,1.320,96312962-3996-4c13-bf84-a579db555000.tif
3,0.013,112.180,112.180,112.180,0.228,96312962-3996-4c13-bf84-a579db555000.tif
4,0.013,112.377,112.377,112.377,0.296,96312962-3996-4c13-bf84-a579db555000.tif
5,0.013,220.094,220.094,220.094,0.331,96312962-3996-4c13-bf84-a579db555000.tif
6,0.013,126.515,126.515,126.515,0.276,96312962-3996-4c13-bf84-a579db555000.tif
7,0.026,63.615,22.449,104.781,1.364,96312962-3996-4c13-bf84-a579db555000.tif
8,0.039,71.346,35.318,137.087,1.749,96312962-3996-4c13-bf84-a579db555000.tif
9,0.039,63.647,26.343,112.542,1.517,96312962-3996-4c13-bf84-a579db555000.tif
10,0.013,104.619,104.619,104.619,0.483,96312962-3996-4c13-bf84-a579db555000.tif
11,0.013,242.030,242.030,242.030,0.458,96312962-3996-4c13-bf84-a579db555000.tif
12,0.052,61.312,14.320,140.356,3.138,96312962-3996-4c13-bf84-a579db555000.tif
13,0.026,51.101,40.437,61.766,0.929,96312962-3996-4c13-bf84-a579db555000.tif
14,0.013,110.468,110.468,110.468,0.318,96312962-3996-4c13-bf84-a579db555000.tif
