 ,Area,Mean,Min,Max,Length,file
1,0.026,21.592,12.282,30.902,1.149,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
2,0.065,17.933,6.677,27.753,4.343,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
3,0.026,23.365,19.242,27.487,0.604,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
4,0.026,22.980,15.527,30.432,0.801,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
5,0.103,12.640,3.281,25.122,7.476,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
6,0.052,12.820,7.042,26.312,3.425,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
7,0.039,11.144,10.364,12.317,2.139,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
8,0.013,19.191,19.191,19.191,0.336,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
9,0.013,31.965,31.965,31.965,0.391,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
10,0.013,26.010,26.010,26.010,0.343,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
11,0.052,12.450,6.211,22.545,3.365,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
12,0.026,12.573,6.350,18.796,0.668,69621c49-85f3-44b4-98e8-5a6e0a6a07f2.tif
