 ,Area,Mean,Min,Max,Length,file
1,0.026,69.768,34.258,105.279,0.512,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
2,0.039,60.706,16.018,134.929,2.117,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
3,0.026,86.793,25.085,148.502,1.133,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
4,0.026,90.267,64.530,116.004,0.817,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
5,0.013,134.220,134.220,134.220,0.476,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
6,0.026,98.894,19.295,178.492,0.681,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
7,0.013,126.057,126.057,126.057,0.447,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
8,0.013,80.396,80.396,80.396,0.272,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
9,0.026,62.139,44.037,80.241,0.692,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
10,0.039,79.846,17.158,152.701,1.959,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
11,0.026,56.886,20.738,93.033,0.724,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
12,0.013,160.548,160.548,160.548,0.241,e9cb6da0-8950-4142-bb04-0f4382dd1334.tif
