 ,Area,Mean,Min,Max,Length,file
1,0.065,106.184,47.323,233.989,4.253,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
2,0.013,212.417,212.417,212.417,0.425,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
3,0.026,90.834,36.929,144.739,0.668,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
4,0.013,147.092,147.092,147.092,0.302,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
5,0.026,84.366,43.967,124.765,0.519,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
6,0.013,168.945,168.945,168.945,0.150,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
7,0.026,67.865,28.632,107.097,0.504,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
8,0.078,112.992,33.338,169.394,4.984,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
9,0.065,76.446,46.089,117.956,3.528,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
10,0.013,136.718,136.718,136.718,0.269,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
11,0.013,108.125,108.125,108.125,0.301,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
12,0.026,92.177,50.632,133.721,0.826,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
13,0.026,116.735,70.070,163.400,0.693,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
14,0.026,120.436,96.602,144.269,0.787,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
15,0.013,130.277,130.277,130.277,0.248,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
16,0.026,77.720,58.255,97.185,0.822,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
17,0.065,53.066,22.616,83.428,4.399,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
18,0.039,122.805,73.421,152.936,2.022,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
19,0.026,131.582,84.200,178.964,1.311,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
20,0.090,67.824,28.733,185.994,5.959,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
21,0.052,73.944,42.829,119.250,2.645,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
22,0.013,158.855,158.855,158.855,0.298,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
23,0.026,152.329,100.303,204.356,0.687,bcf8eef2-345f-4ab9-bd13-812928bb944d.tif
