 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_359e630c-2f5d-11ed-8000-5d56d4d93a2f.tif:growth cone:1,6.719,85.515,16.796,70.914,66,134,574.606,81,11117
2,SUM_359e630c-2f5d-11ed-8000-5d56d4d93a2f.tif:growth cone background:1,6.719,77.231,12.399,68.125,66,130,518.939,72,10040
