 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:cell body:1,218.223,201.574,30.331,210.168,145.000,279.000,43988.032,205.000,851044.000,0.000
2,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:nucleus:1,57.631,231.730,17.639,237.994,194.000,279.000,13354.872,233.000,258379.000,0.000
3,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:cytoplasm:1,160.592,190.752,26.364,162.789,145.000,277.000,30633.160,190.000,592665.000,0.000
4,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:dendrite 1:1,7.236,154.482,2.430,154.002,149.273,163.432,1117.863,154.155,21627.479,31.653
5,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:dendrite 1 background:1,7.236,145.503,3.100,144.034,144.000,161.475,1052.891,144.095,20370.460,31.653
6,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:dendrite 2:1,8.735,152.479,5.771,149.448,144.112,166.320,1331.927,150.594,25769.014,38.270
7,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:dendrite 2 background:1,8.735,147.827,6.604,144.064,144.000,176.598,1291.284,145.566,24982.692,38.270
8,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:dendrite 3:1,6.047,163.538,6.589,162.439,154.409,183.985,988.980,161.339,19133.965,26.478
9,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:dendrite 3 background:1,6.047,147.191,6.648,144.099,144.000,194.649,890.124,145.389,17221.387,26.478
10,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:AIS:1,8.115,148.701,4.353,146.958,144.000,171.538,1206.689,147.203,23346.017,35.689
11,SUM_7fbedd17-33a4-49fe-a7ed-ec87eb2a1dbf.tif:AIS background:1,8.115,145.576,2.167,144.026,144.000,157.325,1181.332,144.926,22855.429,35.689
