 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_365ed8f8-66a0-455a-90ec-e3ab8992a348.tif:growth cone:1,14.421,172.358,55.803,142.430,138,462,2485.531,149,48088
2,SUM_365ed8f8-66a0-455a-90ec-e3ab8992a348.tif:growth cone background:1,14.421,159.581,38.057,140.363,138,380,2301.267,144,44523
