 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:cell body:1,464.926,197.488,97.439,121.764,108.000,891.000,91817.348,155.000,1776406.000,0.000
2,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:nucleus:1,111.541,335.874,89.814,286.635,156.000,891.000,37463.667,310.000,724816.000,0.000
3,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:cytoplasm:1,353.385,153.809,44.637,126.078,108.000,820.000,54353.681,140.000,1051590.000,0.000
4,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:dendrite 1:1,2.067,114.272,4.617,110.002,109.047,127.154,236.256,112.822,4570.891,9.051
5,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:dendrite 1 background:1,2.067,109.576,1.116,108.370,108.010,111.940,226.547,109.290,4383.038,9.051
6,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:dendrite 2:1,3.670,114.850,5.668,111.451,108.875,136.941,421.476,112.782,8154.362,15.938
7,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:dendrite 2 background:1,3.670,109.419,0.960,108.009,108.000,112.663,401.545,109.534,7768.762,15.938
8,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:dendrite 3:1,3.205,115.741,4.738,113.463,108.456,136.025,370.905,114.185,7175.954,13.918
9,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:dendrite 3 background:1,3.205,110.764,3.585,108.041,108.000,129.116,354.956,109.566,6867.397,13.918
10,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:AIS:1,5.014,125.042,10.510,126.695,110.154,168.560,626.919,122.487,12129.106,21.989
11,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:AIS background:1,5.014,109.920,1.811,109.003,108.000,121.169,551.103,109.330,10662.286,21.989
12,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:axon:1,15.816,124.640,9.193,116.417,110.381,173.452,1971.340,123.093,38139.844,69.573
13,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:axon background:1,15.816,110.079,1.727,109.534,108.000,122.282,1741.036,109.780,33684.113,69.573
14,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:growth cone:1,18.969,123.071,10.637,115.068,108.000,185.000,2334.553,121.000,45167.000,0.000
15,SUM_b0e70e20-316f-4e95-aacd-5e4f366e564f.tif:growth cone background:1,18.969,109.842,2.384,108.041,108.000,129.000,2083.612,109.000,40312.000,0.000
