 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_0a0e7183-ec5f-4f76-b541-8333ef8a66c4.tif:growth cone:1,17.419,93.828,3.091,92.031,90,106,1634.347,93,31620
2,SUM_0a0e7183-ec5f-4f76-b541-8333ef8a66c4.tif:growth cone background:1,17.419,90.193,0.613,90.012,90,96,1571.031,90,30395
