 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:cell body:1,282.315,98.888,11.196,90.834,87.000,238.000,27917.466,95.000,540124.000,0.000
2,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:nucleus:1,93.760,98.531,9.272,91.078,87.000,159.000,9238.353,96.000,178736.000,0.000
3,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:cytoplasm:1,188.710,99.057,12.034,90.244,87.000,238.000,18693.068,95.000,361658.000,0.000
4,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:dendrite 1:1,2.326,88.932,1.721,87.016,87.000,95.036,206.848,88.540,4001.933,10.058
5,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:dendrite 1 background:1,2.326,87.073,0.203,87.002,87.000,87.925,202.525,87.000,3918.294,10.058
6,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:dendrite 2:1,2.429,87.911,0.726,87.005,87.000,89.771,213.561,87.802,4131.808,10.689
7,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:dendrite 2 background:1,2.429,87.000,0.000,87.000,87.000,87.000,211.349,87.000,4089.000,10.689
8,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:dendrite 3:1,2.016,87.912,0.977,87.007,87.000,90.453,177.213,87.729,3428.570,8.675
9,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:dendrite 3 background:1,2.016,87.022,0.115,87.001,87.000,87.713,175.419,87.000,3393.870,8.675
10,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:AIS:1,4.342,90.852,2.551,89.227,87.467,100.154,394.454,90.116,7631.560,18.986
11,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:AIS background:1,4.342,87.105,0.464,87.007,87.000,90.432,378.185,87.000,7316.808,18.986
12,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:axon:1,12.043,91.174,2.308,89.058,87.244,98.999,1098.021,90.809,21243.607,52.931
13,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:axon background:1,12.043,87.177,0.566,87.008,87.000,91.259,1049.880,87.000,20312.207,52.931
14,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:growth cone:1,14.162,91.785,4.667,88.020,87.000,105.000,1299.880,90.000,25149.000,0.000
15,SUM_05f10517-9a6f-469a-b729-c0651834d310.tif:growth cone background:1,14.162,87.000,0.000,87.000,87.000,87.000,1232.118,87.000,23838.000,0.000
