 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:cell body:1,202.975,159.983,60.066,120.252,102.000,547.000,0.000,0.000,32472.653,141.000,628254.000,0,0.000
2,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:nucleus:1,48.948,191.490,62.933,167.359,106.000,514.000,0.000,0.000,9372.998,177.000,181341.000,0,0.000
3,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:cytoplasm:1,154.028,149.971,55.509,120.252,102.000,547.000,0.000,0.000,23099.655,133.000,446913.000,0,0.000
4,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:dendrite 1:1,1.809,111.313,3.906,111.931,104.929,118.664,0.000,0.000,201.372,110.848,3895.970,0,7.807
5,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:dendrite 1 background:1,1.809,104.862,1.735,104.558,102.384,109.213,0.000,0.000,189.701,104.726,3670.183,0,7.807
6,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:dendrite 2:1,3.721,117.109,6.539,110.099,105.000,134.331,0.000,0.000,435.818,116.081,8431.854,0,16.271
7,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:dendrite 2 background:1,3.721,103.201,1.073,102.008,102.000,106.158,0.000,0.000,384.061,103.000,7430.496,0,16.271
8,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:dendrite 3:1,0.000,103.000,0.000,103.000,103.000,103.000,25.804,67.522,5.324,103.000,103.000,1,0.000
9,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:dendrite 3 background:1,0.000,102.000,0.000,102.000,102.000,102.000,28.077,69.796,5.272,102.000,102.000,1,0.000
10,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:AIS:1,3.618,166.487,21.756,147.402,129.381,240.549,0.000,0.000,602.368,165.059,11654.119,0,15.793
11,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:AIS background:1,3.618,103.182,1.044,102.011,102.000,107.811,0.000,0.000,373.322,103.037,7222.725,0,15.793
12,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:axon:1,9.149,151.089,20.250,136.703,118.340,221.656,0.000,0.000,1382.258,145.301,26742.790,0,40.036
13,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:axon background:1,9.149,103.772,3.080,102.044,102.000,124.320,0.000,0.000,949.367,103.000,18367.563,0,40.036
14,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:growth cone:1,28.893,120.973,14.163,110.068,102.000,183.000,0.000,0.000,3495.291,117.000,67624.000,0,0.000
15,SUM_22377f14-e20a-4f27-baa3-38610c23f031.tif:growth cone background:1,28.893,103.708,2.143,102.037,102.000,121.000,0.000,0.000,2996.459,103.000,57973.000,0,0.000
