 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_9530f19d-5eec-43b7-b055-b5b176f294a2.tif:growth cone:1,10.234,104.460,12.024,91.930,90,166,1069.045,101,20683
2,SUM_9530f19d-5eec-43b7-b055-b5b176f294a2.tif:growth cone background:1,10.234,92.389,3.341,90.053,90,117,945.513,92,18293
