 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_2c85ffb8-9454-4129-87f4-b700ea39fa3f.tif:growth cone:1,27.342,155.633,72.068,124.559,120,898,4255.402,137,82330
2,SUM_2c85ffb8-9454-4129-87f4-b700ea39fa3f.tif:growth cone background:1,27.342,138.467,101.686,121.961,120,1124,3786.031,123,73249
