 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:cell body:1,190.674,293.243,65.772,213.504,181.000,495.000,55913.857,292.000,1081775.000,0.000
2,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:nucleus:1,76.032,352.354,40.512,304.852,267.000,495.000,26790.066,349.000,518312.000,0.000
3,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:cytoplasm:1,114.642,254.041,47.458,229.410,181.000,487.000,29123.792,246.000,563463.000,0.000
4,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:dendrite 1:1,6.564,207.041,15.542,193.113,187.994,258.836,1359.071,202.358,26294.184,28.864
5,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:dendrite 1 background:1,6.564,181.470,9.820,174.079,174.000,214.518,1191.221,177.640,23046.752,28.864
6,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:dendrite 2:1,5.531,198.054,21.923,186.346,183.168,308.325,1095.340,191.684,21191.732,24.301
7,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:dendrite 2 background:1,5.531,175.764,4.010,174.042,174.000,195.747,972.067,174.316,18806.751,24.301
8,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:dendrite 3:1,5.169,189.870,5.021,183.534,182.298,209.808,981.384,189.154,18986.996,22.667
9,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:dendrite 3 background:1,5.169,174.199,0.667,174.010,174.000,178.955,900.382,174.000,17419.855,22.667
10,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:AIS:1,7.443,179.829,5.928,179.024,174.338,207.202,1338.460,178.306,25895.419,32.732
11,SUM_fc1d7d6a-1776-4e68-a172-63ca638f4baa.tif:AIS background:1,7.443,174.744,1.573,174.012,174.000,180.298,1300.611,174.000,25163.142,32.732
