 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:cell body:1,287.742,155.859,52.020,106.066,91.000,1193.000,44847.227,147.000,867667.000,0.000
2,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:nucleus:1,90.091,185.142,59.320,176.061,106.000,1193.000,16679.596,176.000,322703.000,0.000
3,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:cytoplasm:1,197.652,142.512,42.038,109.604,91.000,472.000,28167.631,130.000,544964.000,0.000
4,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:dendrite 1:1,1.137,100.130,9.002,94.232,94.150,136.003,113.860,97.894,2202.868,4.893
5,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:dendrite 1 background:1,1.137,91.741,0.930,90.443,90.436,93.980,104.321,91.605,2018.308,4.893
6,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:dendrite 2:1,4.393,97.824,6.902,92.970,90.488,116.416,429.780,95.192,8315.021,19.188
7,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:dendrite 2 background:1,4.393,91.201,1.136,90.510,90.000,96.695,400.685,90.902,7752.125,19.188
8,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:dendrite 3:1,3.825,99.268,5.681,93.727,90.928,114.428,379.686,98.094,7345.847,16.722
9,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:dendrite 3 background:1,3.825,91.735,2.378,90.026,90.000,103.153,350.873,91.105,6788.394,16.722
10,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:AIS:1,6.926,129.680,15.418,126.361,102.822,184.807,898.172,126.567,17377.079,30.324
11,SUM_4720a078-8b2d-4a61-a0a5-87786cc1584b.tif:AIS background:1,6.926,92.388,3.764,91.232,90.000,111.759,639.889,91.289,12380.043,30.324
