 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:cell body:1,138.366,344.471,71.329,341.553,200.000,525.000,47663.246,350.000,922149.000,0.000
2,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:nucleus:1,42.539,405.801,38.563,437.938,301.000,525.000,17262.161,410.000,333974.000,0.000
3,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:cytoplasm:1,95.828,317.246,65.389,307.469,200.000,504.000,30401.084,317.000,588175.000,0.000
4,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:dendrite 1:1,8.839,205.374,10.188,193.836,191.054,237.000,1815.196,203.358,35118.901,38.877
5,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:dendrite 1 background:1,8.839,193.002,16.688,181.023,180.000,254.811,1705.846,184.299,33003.286,38.877
6,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:dendrite 2:1,6.926,202.703,9.685,200.052,186.821,237.000,1403.934,201.909,27162.152,30.410
7,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:dendrite 2 background:1,6.926,193.518,9.153,189.282,180.000,216.839,1340.318,191.998,25931.361,30.410
8,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:dendrite 3:1,6.254,203.948,6.111,197.197,193.771,222.527,1275.522,203.271,24677.753,27.339
9,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:dendrite 3 background:1,6.254,184.875,6.465,180.060,180.000,210.469,1156.235,182.423,22369.880,27.339
10,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:AIS:1,6.099,192.477,3.841,187.000,184.295,205.604,1173.934,192.342,22712.311,26.791
11,SUM_89af3488-8053-4f6c-9dbb-e75cf1bc7600.tif:AIS background:1,6.099,185.306,4.974,180.040,180.000,200.401,1130.194,184.397,21866.059,26.791
