 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_3d8835c3-f76d-4c54-970f-73e4ead2c89c.tif:growth cone:1,13.542,91.962,1.791,90.014,90,97,1245.350,92,24094
2,SUM_3d8835c3-f76d-4c54-970f-73e4ead2c89c.tif:growth cone background:1,13.542,90.057,0.316,90.006,90,93,1219.558,90,23595
