 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:cell body:1,219.825,560.660,220.103,635.352,164.000,1256.000,123247.368,599.000,2384488.000,0.000
2,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:nucleus:1,83.992,677.294,104.602,637.709,351.000,1136.000,56887.023,671.000,1100603.000,0.000
3,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:cytoplasm:1,135.834,488.541,240.895,242.914,164.000,1256.000,66360.345,424.000,1283885.000,0.000
4,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:dendrite 1:1,7.133,322.643,65.018,281.983,230.900,506.211,2301.356,300.493,44524.721,31.368
5,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:dendrite 1 background:1,7.133,169.093,27.889,157.005,153.197,330.440,1206.111,158.326,23334.830,31.368
6,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:dendrite 2:1,7.133,202.408,28.338,178.976,162.070,291.260,1443.741,194.896,27932.312,31.334
7,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:dendrite 2 background:1,7.133,160.840,5.838,158.546,153.757,181.937,1147.246,159.166,22195.968,31.334
8,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:dendrite 3:1,5.014,244.591,40.504,211.052,193.034,418.039,1226.296,235.955,23725.357,21.908
9,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:dendrite 3 background:1,5.014,168.461,10.936,159.547,154.920,196.483,844.605,164.228,16340.713,21.908
10,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:AIS:1,7.598,176.960,15.428,168.065,156.123,231.604,1344.544,171.831,26013.116,33.239
11,SUM_abe24bc7-158f-4ec1-86ef-39f57a18dbe9.tif:AIS background:1,7.598,161.630,10.241,155.030,153.568,221.601,1228.069,157.742,23759.654,33.239
