 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:cell body:1,124.153,86.361,9.585,80.045,75.000,198.000,10721.877,83.000,207438.000,0.000
2,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:nucleus:1,72.569,84.346,7.594,80.045,75.000,198.000,6120.895,82.000,118422.000,0.000
3,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:cytoplasm:1,51.687,89.170,11.243,75.121,75.000,137.000,4608.942,87.000,89170.000,0.000
4,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:dendrite 1:1,1.861,76.022,0.940,75.007,75.000,78.821,141.457,75.816,2736.794,8.153
5,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:dendrite 1 background:1,1.861,75.000,0.000,75.000,75.000,75.000,139.555,75.000,2700.000,8.153
6,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:dendrite 2:1,1.861,76.791,1.639,75.099,75.000,82.257,142.889,76.370,2764.490,8.118
7,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:dendrite 2 background:1,1.861,75.123,0.372,75.003,75.000,76.671,139.785,75.000,2704.443,8.118
8,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:dendrite 3:1,1.344,76.625,1.401,75.009,75.000,79.575,102.974,76.176,1992.247,5.907
9,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:dendrite 3 background:1,1.344,75.000,0.000,75.000,75.000,75.000,100.790,75.000,1950.000,5.907
10,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:AIS:1,5.065,88.245,3.816,87.252,80.992,99.519,446.993,88.513,8648.057,22.131
11,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:AIS background:1,5.065,75.002,0.018,75.000,75.000,75.182,379.910,75.000,7350.182,22.131
12,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:axon:1,11.526,85.571,4.221,84.498,77.482,100.361,986.314,85.274,19082.391,50.696
13,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:axon background:1,11.526,75.030,0.155,75.003,75.000,76.442,864.810,75.000,16731.620,50.696
14,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:growth cone:1,9.510,84.473,7.442,79.020,75.000,117.000,803.373,82.500,15543.000,0.000
15,SUM_c9cebce4-7609-4e42-b69f-3d36bd78e569.tif:growth cone background:1,9.510,75.000,0.000,75.000,75.000,75.000,713.283,75.000,13800.000,0.000
