 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:cell body:1,267.171,306.925,176.333,153.133,125.000,1233.000,82001.288,222.000,1586493.000,0.000
2,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:nucleus:1,74.223,556.785,92.542,582.193,214.000,1233.000,41326.092,561.000,799543.000,0.000
3,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:cytoplasm:1,192.948,210.809,80.634,142.959,125.000,738.000,40675.196,184.000,786950.000,0.000
4,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:dendrite 1:1,0.930,135.594,8.072,124.741,124.688,151.881,126.153,133.001,2440.701,3.955
5,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:dendrite 1 background:1,0.930,125.930,1.598,126.039,123.354,129.410,117.161,126.043,2266.741,3.955
6,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:dendrite 2:1,1.396,137.942,8.787,131.774,126.737,171.987,192.505,136.168,3724.424,5.957
7,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:dendrite 2 background:1,1.396,125.748,1.203,124.429,123.373,128.525,175.488,125.692,3395.199,5.957
8,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:dendrite 3:1,1.757,136.421,11.734,129.974,125.431,185.064,239.741,132.254,4638.313,7.684
9,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:dendrite 3 background:1,1.757,128.499,7.494,124.543,123.919,159.405,225.819,125.943,4368.954,7.684
10,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:AIS:1,5.892,163.753,32.281,157.950,130.626,359.974,964.886,156.036,18667.810,25.854
11,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:AIS background:1,5.892,127.656,4.094,125.826,123.000,147.522,752.194,126.205,14552.835,25.854
12,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:axon:1,24.603,146.911,20.948,135.121,127.091,401.200,3614.451,143.115,69929.399,108.204
13,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:axon background:1,24.603,125.466,2.062,124.023,123.023,138.532,3086.855,124.998,59721.913,108.204
14,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:growth cone:1,18.401,148.938,20.748,131.930,124.000,240.000,2740.556,142.000,53022.000,0.000
15,SUM_0cf1541d-7b7e-4e0a-b50e-2fa8f78d140e.tif:growth cone background:1,18.401,124.966,1.974,123.990,123.000,136.000,2299.458,124.000,44488.000,0.000
