 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:cell body:1,295.702,381.371,120.793,339.484,158.000,966.000,112772.142,364.000,2181822.000,0.000
2,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:nucleus:1,96.655,481.396,98.731,433.740,283.000,966.000,46529.333,472.000,900211.000,0.000
3,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:cytoplasm:1,199.047,332.800,98.622,296.938,158.000,766.000,66242.809,317.000,1281611.000,0.000
4,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:dendrite 1:1,8.683,286.751,53.521,274.872,187.620,518.530,2489.982,279.710,48174.116,38.081
5,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:dendrite 1 background:1,8.683,230.789,93.510,158.108,153.041,523.588,2004.040,187.196,38772.512,38.081
6,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:dendrite 2:1,8.218,250.464,45.816,231.709,180.788,389.361,2058.379,236.119,39823.819,36.115
7,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:dendrite 2 background:1,8.218,174.980,35.112,155.841,153.450,328.324,1438.026,160.126,27821.742,36.115
8,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:dendrite 3:1,4.704,217.238,40.047,206.415,164.877,340.639,1021.787,205.035,19768.680,20.646
9,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:dendrite 3 background:1,4.704,168.920,14.647,157.041,154.002,216.244,794.522,163.444,15371.762,20.646
10,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:AIS:1,8.787,177.013,13.795,167.573,159.480,232.180,1555.382,172.364,30092.251,38.655
11,SUM_ee06f316-e635-492e-b34f-510d22f4ec7b.tif:AIS background:1,8.787,158.413,6.964,156.960,153.479,189.851,1391.945,156.293,26930.198,38.655
