 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:cell body:1,182.559,159.374,49.312,125.283,102.000,1019.000,0.000,0.000,29095.157,148.000,562909.000,0,0.000
2,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:nucleus:1,80.580,156.955,46.231,131.777,105.000,1019.000,0.000,0.000,12647.482,148.000,244693.000,0,0.000
3,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:cytoplasm:1,102.289,161.154,51.527,122.516,102.000,910.000,0.000,0.000,16484.218,147.000,318923.000,0,0.000
4,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:dendrite 1:1,6.409,114.712,7.730,107.203,104.613,142.500,0.000,0.000,735.214,112.996,14224.306,0,28.016
5,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:dendrite 1 background:1,6.409,103.158,1.234,102.017,102.000,110.844,0.000,0.000,661.162,102.904,12791.623,0,28.016
6,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:dendrite 2:1,0.000,102.000,0.000,102.000,102.000,102.000,106.399,56.951,5.272,102.000,102.000,1,0.000
7,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:dendrite 2 background:1,0.000,102.000,0.000,102.000,102.000,102.000,108.672,59.224,5.272,102.000,102.000,1,0.000
8,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:dendrite 3:1,0.000,102.000,0.000,102.000,102.000,102.000,106.399,56.951,5.272,102.000,102.000,1,0.000
9,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:dendrite 3 background:1,0.000,102.000,0.000,102.000,102.000,102.000,108.672,59.224,5.272,102.000,102.000,1,0.000
10,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:AIS:1,4.497,141.281,14.739,125.667,117.458,176.652,0.000,0.000,635.310,140.437,12291.449,0,19.625
11,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:AIS background:1,4.497,103.290,1.494,102.019,102.000,111.902,0.000,0.000,464.472,102.920,8986.211,0,19.625
12,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:axon:1,27.704,125.704,13.071,118.614,102.670,183.498,0.000,0.000,3482.549,123.761,67377.481,0,121.816
13,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:axon background:1,27.704,104.477,8.091,102.196,102.000,202.217,0.000,0.000,2894.454,103.025,55999.498,0,121.816
14,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:growth cone:1,34.010,107.497,4.536,104.988,102.000,132.000,0.000,0.000,3655.987,107.000,70733.000,0,0.000
15,SUM_b62ae1bd-3788-4637-9217-6b5933ff6e45.tif:growth cone background:1,34.010,103.035,1.367,102.018,102.000,111.000,0.000,0.000,3504.233,103.000,67797.000,0,0.000
