 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:cell body:1,220.084,163.489,56.232,129.963,93.000,850.000,0.000,0.000,35981.332,149.000,696137.000,0,0.000
2,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:nucleus:1,84.198,165.626,49.764,150.211,102.000,850.000,0.000,0.000,13945.397,152.000,269804.000,0,0.000
3,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:cytoplasm:1,136.402,162.011,59.801,114.680,93.000,833.000,0.000,0.000,22098.682,145.000,427547.000,0,0.000
4,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:dendrite 1:1,3.153,113.480,7.003,110.188,103.858,134.724,0.000,0.000,357.792,112.259,6922.263,0,13.791
5,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:dendrite 1 background:1,3.153,94.601,1.283,93.370,93.000,98.734,0.000,0.000,298.269,94.363,5770.659,0,13.791
6,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:dendrite 2:1,0.000,96.000,0.000,96.000,96.000,96.000,28.419,50.471,4.962,96.000,96.000,1,0.000
7,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:dendrite 2 background:1,0.000,94.000,0.000,94.000,94.000,94.000,30.692,52.745,4.859,94.000,94.000,1,0.000
8,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:dendrite 3:1,0.000,96.000,0.000,96.000,96.000,96.000,28.419,50.471,4.962,96.000,96.000,1,0.000
9,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:dendrite 3 background:1,0.000,94.000,0.000,94.000,94.000,94.000,30.692,52.745,4.859,94.000,94.000,1,0.000
10,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:AIS:1,2.688,163.599,20.248,145.577,120.247,219.246,0.000,0.000,439.711,163.924,8507.159,0,11.636
11,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:AIS background:1,2.688,93.942,0.749,93.008,93.000,97.013,0.000,0.000,252.491,93.866,4884.979,0,11.636
12,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:axon:1,8.477,151.053,20.173,140.124,115.458,225.275,0.000,0.000,1280.426,149.051,24772.623,0,37.212
13,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:axon background:1,8.477,96.792,5.521,93.054,93.000,120.750,0.000,0.000,820.478,94.633,15873.935,0,37.212
14,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:growth cone:1,39.386,131.999,20.362,110.145,96.000,238.000,0.000,0.000,5198.848,129.000,100583.000,0,0.000
15,SUM_1c160d51-9277-46d1-99bd-81c9bbf10090.tif:growth cone background:1,39.386,94.129,1.376,93.016,93.000,101.000,0.000,0.000,3707.312,94.000,71726.000,0,0.000
