 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_734b2b45-7de6-4c30-83a4-c74130a793bc.tif:growth cone:1,11.940,96.043,5.357,93.080,93,134,1146.731,94,22186
2,SUM_734b2b45-7de6-4c30-83a4-c74130a793bc.tif:growth cone background:1,11.940,93.701,2.151,93.027,93,107,1118.768,93,21645
