 ,Area,Mean,Min,Max,Length,file
1,0.116,173.297,120.255,231.613,0.977,712dd1ef-b5f6-479e-adec-949478559639.tif
2,0.116,184.801,83.818,250.436,0.918,712dd1ef-b5f6-479e-adec-949478559639.tif
3,0.039,187.990,117.637,244.530,0.301,712dd1ef-b5f6-479e-adec-949478559639.tif
4,0.194,228.706,192.705,246.537,1.627,712dd1ef-b5f6-479e-adec-949478559639.tif
5,0.375,219.156,149.847,255.000,3.251,712dd1ef-b5f6-479e-adec-949478559639.tif
6,0.246,184.984,79.253,254.024,2.087,712dd1ef-b5f6-479e-adec-949478559639.tif
7,0.039,169.850,102.954,230.217,0.305,712dd1ef-b5f6-479e-adec-949478559639.tif
8,0.142,165.825,119.925,249.037,1.170,712dd1ef-b5f6-479e-adec-949478559639.tif
9,0.362,190.901,83.316,254.975,3.092,712dd1ef-b5f6-479e-adec-949478559639.tif
10,0.439,181.594,118.912,254.586,3.858,712dd1ef-b5f6-479e-adec-949478559639.tif
11,0.052,144.474,81.581,199.218,0.361,712dd1ef-b5f6-479e-adec-949478559639.tif
12,0.349,205.251,132.374,252.707,3.048,712dd1ef-b5f6-479e-adec-949478559639.tif
13,0.052,218.150,151.713,254.465,0.364,712dd1ef-b5f6-479e-adec-949478559639.tif
14,0.659,147.052,66.615,252.725,5.779,712dd1ef-b5f6-479e-adec-949478559639.tif
