 ,Area,Mean,Min,Max,Length,file
1,0.026,28.296,26.280,30.313,0.180,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
2,0.129,19.425,8.905,32.072,1.097,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
3,0.078,18.190,15.814,20.806,0.617,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
4,0.065,37.287,22.949,47.693,0.523,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
5,0.090,31.903,17.506,42.431,0.711,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
6,0.065,32.822,18.335,64.899,0.552,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
7,0.207,32.246,11.099,63.024,1.760,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
8,0.168,29.716,15.962,46.276,1.450,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
9,0.078,18.027,10.485,26.036,0.569,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
10,0.026,21.819,18.441,25.198,0.182,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
11,0.168,49.079,30.471,81.794,1.465,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
12,0.181,27.111,15.123,36.964,1.516,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
13,0.220,24.960,17.686,35.875,1.920,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
14,0.297,30.156,12.263,69.274,2.539,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
15,0.052,32.346,30.372,35.007,0.450,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
16,0.207,25.271,13.098,44.189,1.803,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
17,0.039,29.773,20.248,38.790,0.241,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
18,0.142,30.622,9.701,67.095,1.173,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
19,0.078,16.322,11.103,28.787,0.673,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
20,0.233,22.245,11.841,37.557,2.008,b8251af7-fed0-40e1-b6f8-0966a555d46a.tif
