 ,Area,Mean,Min,Max,Length,file
1,0.737,42.918,25.982,78.422,6.450,3b09bbe0-1918-427e-8ce0-706017c63767.tif
2,0.194,36.733,29.187,49.022,1.662,3b09bbe0-1918-427e-8ce0-706017c63767.tif
3,0.142,45.607,14.533,110.416,1.146,3b09bbe0-1918-427e-8ce0-706017c63767.tif
4,0.310,46.647,25.840,98.209,2.729,3b09bbe0-1918-427e-8ce0-706017c63767.tif
5,0.039,59.798,41.977,76.933,0.302,3b09bbe0-1918-427e-8ce0-706017c63767.tif
6,0.052,53.099,30.414,63.045,0.385,3b09bbe0-1918-427e-8ce0-706017c63767.tif
7,0.336,36.716,20.439,93.416,2.927,3b09bbe0-1918-427e-8ce0-706017c63767.tif
8,0.943,52.286,19.329,176.443,8.246,3b09bbe0-1918-427e-8ce0-706017c63767.tif
9,0.116,50.697,29.340,80.049,0.926,3b09bbe0-1918-427e-8ce0-706017c63767.tif
10,0.685,36.400,17.508,76.609,5.944,3b09bbe0-1918-427e-8ce0-706017c63767.tif
11,0.065,47.025,25.274,85.111,0.549,3b09bbe0-1918-427e-8ce0-706017c63767.tif
12,0.452,71.218,34.192,197.302,3.941,3b09bbe0-1918-427e-8ce0-706017c63767.tif
13,0.103,56.988,34.733,88.126,0.821,3b09bbe0-1918-427e-8ce0-706017c63767.tif
