 ,Area,Mean,Min,Max,Length,file
1,0.246,61.152,32.503,116.561,2.103,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
2,0.297,69.652,21.199,137.874,2.507,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
3,0.116,61.607,38.371,88.312,0.978,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
4,0.181,140.063,73.215,230.491,1.560,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
5,0.207,42.825,31.734,62.185,1.782,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
6,0.413,47.125,20.233,87.480,3.637,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
7,0.052,64.258,36.936,95.930,0.370,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
8,0.090,40.653,19.504,66.667,0.714,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
9,0.297,39.960,30.717,72.271,2.572,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
10,0.362,89.876,38.081,183.473,3.104,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
11,0.388,66.576,37.818,102.768,3.384,6f661aff-8aa8-4ab2-9700-b707f65b37f8.tif
