 ,Area,Mean,Min,Max,Length,file
1,0.039,209.542,154.616,244.025,0.284,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
2,0.052,189.253,117.911,245.159,0.453,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
3,0.284,112.718,50.489,244.570,2.498,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
4,0.362,193.946,107.391,254.953,3.120,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
5,0.814,146.019,59.209,248.047,7.111,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
6,0.194,154.206,93.273,211.353,1.678,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
7,0.116,192.652,107.057,232.671,0.956,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
8,0.039,174.491,124.686,215.028,0.256,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
9,0.065,84.079,49.238,110.241,0.513,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
10,0.078,64.375,31.333,95.420,0.575,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
11,0.052,87.134,64.795,131.337,0.442,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
12,0.039,69.306,43.260,103.014,0.299,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
13,0.039,77.788,51.794,108.811,0.305,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
14,0.090,153.464,116.681,194.892,0.683,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
15,0.452,100.289,58.683,188.649,3.892,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
16,0.065,139.818,83.849,203.478,0.536,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
17,0.672,119.682,61.133,237.717,5.865,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
18,0.026,215.905,181.299,250.512,0.201,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
19,0.323,179.209,76.526,246.857,2.833,b2ae4eff-7071-4726-b2ac-f6d18c1121a9.tif
