 ,Area,Mean,Min,Max,Length,file
1,0.362,26.571,15.947,52.664,3.112,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
2,0.246,33.939,17.942,63.231,2.107,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
3,0.129,25.063,15.908,40.961,1.043,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
4,0.168,32.641,11.612,43.691,1.406,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
5,0.116,58.396,37.373,79.442,1.017,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
6,0.323,26.285,9.264,70.179,2.760,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
7,0.297,24.720,14.358,45.879,2.581,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
8,0.052,26.300,19.324,31.199,0.450,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
9,0.220,23.398,10.075,49.863,1.840,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
10,0.078,55.970,30.035,69.045,0.588,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
11,0.297,43.385,14.765,105.468,2.590,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
12,0.065,33.388,18.583,48.712,0.465,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
13,0.129,33.888,20.632,42.906,1.070,22d89d4e-d9d5-4a92-ae21-763e7495881c.tif
