 ,Area,Mean,Min,Max,Length,file
1,0.323,103.915,55.347,233.669,2.765,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
2,0.039,142.339,112.557,161.378,0.296,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
3,0.284,66.751,24.461,221.672,2.426,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
4,0.090,52.761,36.751,88.300,0.699,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
5,0.297,91.048,36.509,212.860,2.512,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
6,0.078,87.793,63.188,112.743,0.646,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
7,0.323,74.644,28.225,149.936,2.770,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
8,0.194,65.396,43.392,114.106,1.668,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
9,0.336,95.866,38.123,169.335,2.930,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
10,0.090,87.260,45.218,131.971,0.734,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
11,0.103,59.565,21.873,103.669,0.847,2a63e398-c171-4447-bee1-0cd1b4e4a473.tif
