 ,Area,Mean,Min,Max,Length,file
1,0.310,182.741,75.758,254.999,2.666,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
2,0.103,192.278,136.063,253.804,0.847,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
3,0.181,150.143,65.961,253.673,1.513,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
4,0.026,226.238,204.168,248.309,0.219,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
5,0.220,182.144,131.506,253.447,1.926,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
6,0.052,179.601,67.636,247.063,0.343,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
7,0.039,221.296,168.827,254.256,0.301,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
8,0.026,194.132,156.874,231.389,0.190,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
9,0.039,205.699,138.508,254.033,0.332,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
10,0.039,150.179,60.974,229.967,0.242,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
11,0.039,200.368,135.430,245.861,0.324,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
12,0.155,168.114,54.631,248.681,1.302,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
13,0.039,149.279,79.515,208.038,0.272,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
14,0.065,152.652,71.624,212.365,0.511,301e0e44-d925-4ab5-bd71-ab0328c28dd9.tif
